Hex,Name,Red,Green,Blue,Family,Link,Source
#8a2be2,Blue-violet,0,0,0,,https://en.wikipedia.org/wiki/Indigo#Deep_indigo_(web_color_blue-violet),Wikipedia
#5072a7,Blue yonder,0,0,0,,https://en.wikipedia.org/wiki/Air_Force_blue#Blue_yonder,Wikipedia
#3c69e7,Bluetiful,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors,Wikipedia
#de5d83,Blush,0,0,0,,https://en.wikipedia.org/wiki/Red-violet#Blush,Wikipedia
#79443b,Bole,0,0,0,,https://en.wikipedia.org/wiki/Bole_(color),Wikipedia
#e3dac9,Bone,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_white#Bone,Wikipedia
#cb4154,Brick red,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Standard_colors,Wikipedia
#d891ef,Bright lilac,0,0,0,,https://en.wikipedia.org/wiki/Lilac_(color)#Bright_lilac,Wikipedia
#ffaa1d,Bright yellow (Crayola),0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Heads_'n_Tails,Wikipedia
#cd7f32,Bronze,0,0,0,,https://en.wikipedia.org/wiki/Bronze_(color),Wikipedia
#88540b,Brown,0,0,0,,https://en.wikipedia.org/wiki/Brown,Wikipedia
#af6e4d,Brown sugar,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Heads_'n_Tails,Wikipedia
#7bb661,Bud green,0,0,0,,https://en.wikipedia.org/wiki/Spring_bud#Bud_green,Wikipedia
#ffc680,Buff,0,0,0,,https://en.wikipedia.org/wiki/Buff_(colour),Wikipedia
#800020,Burgundy,0,0,0,,https://en.wikipedia.org/wiki/Burgundy_(color),Wikipedia
#deb887,Burlywood,0,0,0,,https://en.wikipedia.org/wiki/X11_color_names#Color_name_charts,Wikipedia
#a17a74,Burnished brown,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Silver_Swirls,Wikipedia
#cc5500,Burnt orange,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_orange#Burnt_orange,Wikipedia
#e97451,Burnt sienna,0,0,0,,https://en.wikipedia.org/wiki/Burnt_sienna,Wikipedia
#8a3324,Burnt umber,0,0,0,,https://en.wikipedia.org/wiki/Burnt_umber,Wikipedia
#bd33a4,Byzantine,0,0,0,,https://en.wikipedia.org/wiki/Byzantium_(color)#Byzantine,Wikipedia
#702963,Byzantium,0,0,0,,https://en.wikipedia.org/wiki/Byzantium_(color),Wikipedia
#5f9ea0,Cadet blue,0,0,0,,https://en.wikipedia.org/wiki/Cadet_grey#Cadet_blue,Wikipedia
#91a3b0,Cadet grey,0,0,0,,https://en.wikipedia.org/wiki/Cadet_grey,Wikipedia
#006b3c,Cadmium green,0,0,0,,https://en.wikipedia.org/wiki/Cadmium_pigments,Wikipedia
#ed872d,Cadmium orange,0,0,0,,https://en.wikipedia.org/wiki/Cadmium_pigments,Wikipedia
#a67b5b,Café au lait,0,0,0,,https://en.wikipedia.org/wiki/Coffee_(color)#Café_au_Lait,Wikipedia
#4b3621,Café noir,0,0,0,,https://en.wikipedia.org/wiki/Coffee_(color)#Café_Noir,Wikipedia
#a3c1ad,Cambridge blue,0,0,0,,https://en.wikipedia.org/wiki/Cambridge_Blue_(colour),Wikipedia
#c19a6b,Camel,0,0,0,,https://en.wikipedia.org/wiki/Camel_(color)#Camel,Wikipedia
#efbbcc,Cameo pink,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_pink#Cameo_pink,Wikipedia
#ffff99,Canary,0,0,0,,https://en.wikipedia.org/wiki/History_of_Crayola_crayons#Crayola_No._64,Wikipedia
#ffef00,Canary yellow,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_yellow#Yellow_(CMYK)_(process_yellow)_(canary_yellow),Wikipedia
#e4717a,Candy pink,0,0,0,,https://en.wikipedia.org/wiki/Candy_apple_red#Candy_pink,Wikipedia
#c41e3a,Cardinal,0,0,0,,https://en.wikipedia.org/wiki/Cardinal_(color),Wikipedia
#00cc99,Caribbean green,0,0,0,,https://en.wikipedia.org/wiki/Spring_green#Caribbean_green,Wikipedia
#960018,Carmine,0,0,0,,https://en.wikipedia.org/wiki/Carmine_(color),Wikipedia
#d70040,Carmine (M&P),0,0,0,,https://en.wikipedia.org/wiki/Carmine_(color)#Rich_carmine,Wikipedia
#ffa6c9,Carnation pink,0,0,0,,https://en.wikipedia.org/wiki/Carnation_pink,Wikipedia
#b31b1b,Carnelian,0,0,0,,https://en.wikipedia.org/wiki/Carnelian_(color),Wikipedia
#56a0d3,Carolina blue,0,0,0,,https://en.wikipedia.org/wiki/Carolina_blue,Wikipedia
#ed9121,Carrot orange,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_orange#Carrot_orange,Wikipedia
#703642,Catawba,0,0,0,,https://en.wikipedia.org/wiki/Catawba_(grape)#Catawba_(color),Wikipedia
#c95a49,Cedar Chest,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Magic_Scent,Wikipedia
#ace1af,Celadon,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_green#Celadon,Wikipedia
#b2ffff,Celeste,0,0,0,,https://en.wikipedia.org/wiki/Sky_blue#Celeste,Wikipedia
#de3163,Cerise,0,0,0,,https://en.wikipedia.org/wiki/Cerise_(color),Wikipedia
#007ba7,Cerulean,0,0,0,,https://en.wikipedia.org/wiki/Cerulean,Wikipedia
#2a52be,Cerulean blue,0,0,0,,https://en.wikipedia.org/wiki/Cerulean#Cerulean_blue,Wikipedia
#6d9bc3,Cerulean frost,0,0,0,,https://en.wikipedia.org/wiki/Cerulean#Cerulean_frost,Wikipedia
#1dacd6,Cerulean (Crayola),0,0,0,,https://en.wikipedia.org/wiki/Cerulean#Cerulean_(Crayola),Wikipedia
#0040ff,Cerulean (RGB),0,0,0,,https://en.wikipedia.org/wiki/Cerulean,Wikipedia
#f7e7ce,Champagne,0,0,0,,https://en.wikipedia.org/wiki/Champagne_(color)#Champagne,Wikipedia
#f1ddcf,Champagne pink,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_pink#Other_notable_pink_colors,Wikipedia
#36454f,Charcoal,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_gray#Charcoal,Wikipedia
#e68fac,Charm pink,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_pink#Charm_pink,Wikipedia
#80ff00,Chartreuse (web),0,0,0,,https://en.wikipedia.org/wiki/Chartreuse_(color),Wikipedia
#ffb7c5,Cherry blossom pink,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_pink#Cherry_blossom_pink,Wikipedia
#954535,Chestnut,0,0,0,,https://en.wikipedia.org/wiki/Chestnut_(color),Wikipedia
#e23d28,Chili red,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_red#Chili_red,Wikipedia
#de6fa1,China pink,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_pink#China_pink,Wikipedia
#aa381e,Chinese red,0,0,0,,https://en.wikipedia.org/wiki/Vermilion#Chinese_red_2,Wikipedia
#856088,Chinese violet,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_violet#Chinese_violet,Wikipedia
#ffb200,Chinese yellow,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_yellow#Chinese_yellow,Wikipedia
#7b3f00,Chocolate (traditional),0,0,0,,https://en.wikipedia.org/wiki/Chocolate_(color),Wikipedia
#d2691e,Chocolate (web),0,0,0,,https://en.wikipedia.org/wiki/Chocolate_(color)#Variations_of_chocolate,Wikipedia
#98817b,Cinereous,0,0,0,,https://en.wikipedia.org/wiki/Cinereous,Wikipedia
#e34234,Cinnabar,0,0,0,,https://en.wikipedia.org/wiki/Vermilion,Wikipedia
#cd607e,Cinnamon Satin,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Silver_Swirls,Wikipedia
#e4d00a,Citrine,0,0,0,,https://en.wikipedia.org/wiki/Citrine_(colour),Wikipedia
#9fa91f,Citron,0,0,0,,https://en.wikipedia.org/wiki/Citron_(color),Wikipedia
#7f1734,Claret,0,0,0,,https://en.wikipedia.org/wiki/Wine_(color)#Claret,Wikipedia
#6f4e37,Coffee,0,0,0,,https://en.wikipedia.org/wiki/Coffee_(color),Wikipedia
#b9d9eb,Columbia Blue,0,0,0,,https://en.wikipedia.org/wiki/Columbia_Blue,Wikipedia
#f88379,Congo pink,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_pink#Congo_pink,Wikipedia
#8c92ac,Cool grey,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_gray#Cool_gray,Wikipedia
#b87333,Copper,0,0,0,,https://en.wikipedia.org/wiki/Copper_(color),Wikipedia
#da8a67,Copper (Crayola),0,0,0,,https://en.wikipedia.org/wiki/Copper_(color)#Variations_of_copper,Wikipedia
#ad6f69,Copper penny,0,0,0,,https://en.wikipedia.org/wiki/Copper_(color)#Copper_penny,Wikipedia
#cb6d51,Copper red,0,0,0,,https://en.wikipedia.org/wiki/Copper_(color)#Copper_red,Wikipedia
#996666,Copper rose,0,0,0,,https://en.wikipedia.org/wiki/Copper_(color)#Copper_rose,Wikipedia
#ff3800,Coquelicot,0,0,0,,https://en.wikipedia.org/wiki/Coquelicot,Wikipedia
#ff7f50,Coral,0,0,0,,https://en.wikipedia.org/wiki/Coral_(color),Wikipedia
#f88379,Coral pink,0,0,0,,https://en.wikipedia.org/wiki/Coral_(color)#Coral_pink,Wikipedia
#893f45,Cordovan,0,0,0,,https://en.wikipedia.org/wiki/Cordovan_(color),Wikipedia
#fbec5d,Corn,0,0,0,,https://en.wikipedia.org/wiki/Corn_(color),Wikipedia
#6495ed,Cornflower blue,0,0,0,,https://en.wikipedia.org/wiki/Cornflower_blue,Wikipedia
#fff8dc,Cornsilk,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_white#Cornsilk,Wikipedia
#2e2d88,Cosmic cobalt,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Silver_Swirls,Wikipedia
#fff8e7,Cosmic latte,0,0,0,,https://en.wikipedia.org/wiki/Cosmic_latte,Wikipedia
#81613c,Coyote brown,0,0,0,,https://en.wikipedia.org/wiki/Coyote_brown,Wikipedia
#ffbcd9,Cotton candy,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_pink#Cotton_candy,Wikipedia
#fffdd0,Cream,0,0,0,,https://en.wikipedia.org/wiki/Cream_(colour),Wikipedia
#dc143c,Crimson,0,0,0,,https://en.wikipedia.org/wiki/Crimson,Wikipedia
#9e1b32,Crimson (UA),0,0,0,,https://en.wikipedia.org/wiki/Crimson#School_colors,Wikipedia
#f5f5f5,Cultured Pearl,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Pearl_Brite,Wikipedia
#00ffff,Cyan,0,0,0,,https://en.wikipedia.org/wiki/Cyan,Wikipedia
#00b7eb,Cyan (process),0,0,0,,https://en.wikipedia.org/wiki/Cyan#Process_cyan,Wikipedia
#58427c,Cyber grape,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Metallic_FX,Wikipedia
#ffd300,Cyber yellow,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_yellow#Cyber_yellow,Wikipedia
#f56fa1,Cyclamen,0,0,0,,https://en.wikipedia.org/wiki/Cyclamen_(color),Wikipedia
#fed85d,Dandelion,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors,Wikipedia
#654321,Dark brown,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_brown#Dark_brown,Wikipedia
#5d3954,Dark byzantium,0,0,0,,https://en.wikipedia.org/wiki/Byzantium_(color)#Dark_byzantium,Wikipedia
#008b8b,Dark cyan,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_cyan#Dark_cyan,Wikipedia
#536878,Dark electric blue,0,0,0,,https://en.wikipedia.org/wiki/Electric_blue_(color)#Dark_electric_blue,Wikipedia
#b8860b,Dark goldenrod,0,0,0,,https://en.wikipedia.org/wiki/Goldenrod_(color)#Dark_goldenrod,Wikipedia
#006400,Dark green (X11),0,0,0,,https://en.wikipedia.org/wiki/Shades_of_green#Dark_green_(X11),Wikipedia
#1a2421,Dark jungle green,0,0,0,,https://en.wikipedia.org/wiki/Jungle_green#Dark_jungle_green,Wikipedia
#bdb76b,Dark khaki,0,0,0,,https://en.wikipedia.org/wiki/Khaki_(color)#Dark_khaki,Wikipedia
#483c32,Dark lava,0,0,0,,https://en.wikipedia.org/wiki/Lava_(color)#Dark_lava,Wikipedia
#543d37,Dark liver (horses),0,0,0,,https://en.wikipedia.org/wiki/Liver_(color)#Dark_liver_(horses),Wikipedia
#8b008b,Dark magenta,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_magenta#Dark_magenta,Wikipedia
#556b2f,Dark olive green,0,0,0,,https://en.wikipedia.org/wiki/Olive_(color)#Dark_olive_green,Wikipedia
#ff8c00,Dark orange,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_orange#Dark_orange_(web_color),Wikipedia
#9932cc,Dark orchid,0,0,0,,https://en.wikipedia.org/wiki/Orchid_(color)#Dark_orchid,Wikipedia
#301934,Dark purple,0,0,0,,https://en.wikipedia.org/wiki/Dark_purple,Wikipedia
#8b0000,Dark red,0,0,0,,https://en.wikipedia.org/wiki/Maroon_(color)#Dark_red,Wikipedia
#e9967a,Dark salmon,0,0,0,,https://en.wikipedia.org/wiki/Salmon_(color)#Dark_salmon,Wikipedia
#8fbc8f,Dark sea green,0,0,0,,https://en.wikipedia.org/wiki/X11_color_names#Color_name_charts,Wikipedia
#3c1414,Dark sienna,0,0,0,,https://en.wikipedia.org/wiki/Sienna,Wikipedia
#8cbed6,Dark sky blue,0,0,0,,https://en.wikipedia.org/wiki/Sky_blue#Dark_sky_blue,Wikipedia
#483d8b,Dark slate blue,0,0,0,,https://en.wikipedia.org/wiki/X11_color_names#Color_name_charts,Wikipedia
#2f4f4f,Dark slate gray,0,0,0,,https://en.wikipedia.org/wiki/Slate_gray#Dark_slate_gray,Wikipedia
#177245,Dark spring green,0,0,0,,https://en.wikipedia.org/wiki/Spring_green#Dark_spring_green,Wikipedia
#00ced1,Dark turquoise,0,0,0,,https://en.wikipedia.org/wiki/Turquoise_(color)#Dark_turquoise,Wikipedia
#9400d3,Dark violet,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_violet#Pigment_violet_(web_color_dark_violet),Wikipedia
#555555,Davy's grey,0,0,0,,https://en.wikipedia.org/wiki/Davy%27s_grey,Wikipedia
#da3287,Deep cerise,0,0,0,,https://en.wikipedia.org/wiki/Cerise_(color)#Deep_cerise,Wikipedia
#fad6a5,Deep champagne,0,0,0,,https://en.wikipedia.org/wiki/Champagne_(color)#Deep_champagne,Wikipedia
#b94e48,Deep chestnut,0,0,0,,https://en.wikipedia.org/wiki/Chestnut_(color)#Deep_chestnut,Wikipedia
#004b49,Deep jungle green,0,0,0,,https://en.wikipedia.org/wiki/Jungle_green#Deep_jungle_green,Wikipedia
#ff1493,Deep pink,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_pink#Deep_pink,Wikipedia
#ff9933,Deep saffron,0,0,0,,https://en.wikipedia.org/wiki/Saffron_(color)#India_saffron_or_deep_saffron,Wikipedia
#00bfff,Deep sky blue,0,0,0,,https://en.wikipedia.org/wiki/Sky_blue#Deep_sky_blue,Wikipedia
#4a646c,Deep Space Sparkle,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Metallic_FX,Wikipedia
#7e5e60,Deep taupe,0,0,0,,https://en.wikipedia.org/wiki/Taupe#Deep_taupe,Wikipedia
#1560bd,Denim,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Standard_colors,Wikipedia
#2243b6,Denim blue,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Heads_'n_Tails,Wikipedia
#c19a6b,Desert,0,0,0,,https://en.wikipedia.org/wiki/Desert_sand_(color)#Desert,Wikipedia
#edc9af,Desert sand,0,0,0,,https://en.wikipedia.org/wiki/Desert_sand_(color),Wikipedia
#696969,Dim gray,0,0,0,,https://en.wikipedia.org/wiki/Grey#Web_colors,Wikipedia
#1e90ff,Dodger blue,0,0,0,,https://en.wikipedia.org/wiki/Dodger_blue,Wikipedia
#4a412a,Drab dark brown,0,0,0,,https://en.wikipedia.org/wiki/Pantone_448_C,Wikipedia
#00009c,Duke blue,0,0,0,,https://en.wikipedia.org/wiki/Duke_blue,Wikipedia
#efdfbb,Dutch white,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_white#Dutch_white,Wikipedia
#555d50,Ebony,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_black_(colors)#Ebony,Wikipedia
#c2b280,Ecru,0,0,0,,https://en.wikipedia.org/wiki/Ecru,Wikipedia
#1b1b1b,Eerie black,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_black#Eerie_black,Wikipedia
#614051,Eggplant,0,0,0,,https://en.wikipedia.org/wiki/Eggplant_(color),Wikipedia
#f0ead6,Eggshell,0,0,0,,https://en.wikipedia.org/wiki/Eggshell_(color),Wikipedia
#ccff00,Electric lime,0,0,0,,https://en.wikipedia.org/wiki/Lime_(color)#Electric_lime,Wikipedia
#bf00ff,Electric purple,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_purple#Electric_purple:_2000s,Wikipedia
#8f00ff,Electric violet,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_violet#Electric_violet,Wikipedia
#50c878,Emerald,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_green#Emerald,Wikipedia
#6c3082,Eminence,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_purple#Eminence,Wikipedia
#b48395,English lavender,0,0,0,,https://en.wikipedia.org/wiki/Lavender_(color)#English_lavender,Wikipedia
#ab4b52,English red,0,0,0,,https://en.wikipedia.org/wiki/Indian_red_(color)#English_red,Wikipedia
#cc474b,English vermillion,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors,Wikipedia
#563c5c,English violet,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_violet#English_violet,Wikipedia
#00ff40,Erin,0,0,0,,https://en.wikipedia.org/wiki/Erin_(color),Wikipedia
#96c8a2,Eton blue,0,0,0,,https://en.wikipedia.org/wiki/Eton_blue#Eton_blue,Wikipedia
#c19a6b,Fallow,0,0,0,,https://en.wikipedia.org/wiki/Fallow_(color),Wikipedia
#801818,Falu red,0,0,0,,https://en.wikipedia.org/wiki/Falu_red,Wikipedia
#b53389,Fandango,0,0,0,,https://en.wikipedia.org/wiki/Fuchsia_(color)#Fandango,Wikipedia
#de5285,Fandango pink,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_pink#Fandango_pink,Wikipedia
#e5aa70,Fawn,0,0,0,,https://en.wikipedia.org/wiki/Fawn_(colour),Wikipedia
#4f7942,Fern green,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_green#Fern_green,Wikipedia
#6c541e,Field drab,0,0,0,,https://en.wikipedia.org/wiki/Desert_sand_(color)#Field_drab,Wikipedia
#ff5470,Fiery rose,0,0,0,,https://en.wikipedia.org/wiki/List_of_Crayola_crayon_colors#Extreme_Twistables_colors,Wikipedia
#683068,Finn,0,0,0,,https://en.wikipedia.org/wiki/Shades_of_magenta#Finn,Wikipedia
#b22222,Firebrick,0,0,0,,https://en.wikipedia.org/wiki/X11_color_names#Color_name_charts,Wikipedia
#ce2029,Fire engine red,0,0,0,,https://en.wikipedia.org/wiki/Fire_engine_red,Wikipedia
#e25822,Flame,0,0,0,,https://en.wikipedia.org/wiki/Flame_(color),Wikipedia
#eedc82,Flax,0,0,0,,https://en.wikipedia.org/wiki/Flax_(color),Wikipedia
